RepSys   2021-05-03 09:43:31.611| INFO Ackn (2220/300) 23e80224
RepSys   2021-05-03 09:43:31.611| FM500: Connected
RepSys   2021-05-03 09:43:31.611| --------
UOS      2021-05-03 09:43:31.613| CREATE Task "HMS.SioMonitorThread" 2e4824be(4807)
RepSys   2021-05-03 09:43:31.613| --------
RepSys   2021-05-03 09:43:31.613| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:31.613| INFO Ackn (2220/300) 438808ea
RepSys   2021-05-03 09:43:31.613| DM570: Connected
RepSys   2021-05-03 09:43:31.613| --------
HMS      2021-05-03 09:43:31.614| HmiServer END init, ok, t = 0.00s
UOS      2021-05-03 09:43:31.614| CREATE Task "ServerManager" 3fb824c7(0)
MS       2021-05-03 09:43:31.616| MeasureStatistic BEGIN init
UOS      2021-05-03 09:43:31.617| CREATE Task "MS.ManagerTask" 58e824d4(0)
MS       2021-05-03 09:43:31.617| MeasureStatistic END init, ok, t = 0.00s
UOS      2021-05-03 09:43:31.617| CREATE Task "MSIL-Manager-Task" 6e3824df(4810)
Pcb      2021-05-03 09:43:31.644| CPcbProtocolChange::CheckVersion(): eIoSwInfoxxx = 8 not defined
MC       2021-05-03 09:43:31.744| MotionControl6_49.0.1 BEGIN init (11/13/2020, 6b7d1af58d4ed35)
UOS      2021-05-03 09:43:31.746| CREATE Task "MC.CalculationTask" 2c182541(0)
MC       2021-05-03 09:43:31.821| MotionControl6_49.0.1 END init, ok, t = 0.08s
Ctrl     2021-05-03 09:43:31.860| Loading /opt/kecontrolapplication/application/control/ccontrol/libsepro-periph.so OK, address 0x9afc8000
KCmpSTV3 2021-05-03 09:43:31.987| Continue from boot state 1
TP3KTC   2021-05-03 09:43:31.989| P-Call 'IEC.TC.PostEvent' created.
TP3KTC   2021-05-03 09:43:31.989| P-Call 'IEC.TC.CallFunction' created.
TP3KTC   2021-05-03 09:43:31.989| P-Call 'IEC.TC.CallMethod' created.
TP3KRC   2021-05-03 09:43:31.989| Info: Event 'PredictionRequest' created. (hdl=0xA83E2368)
TP3KRC   2021-05-03 09:43:31.989| MCU update function 'McuMainUpdate' successfully imported.
TP3KRC   2021-05-03 09:43:31.989| MCU update function 'McuMicroUpdate' successfully imported.
RepSys   2021-05-03 09:43:32.021| --------
RepSys   2021-05-03 09:43:32.021| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.021| INFO Ackn (2220/300) 2f080332
RepSys   2021-05-03 09:43:32.021| SEPRO_INTERFACE: Connected
RepSys   2021-05-03 09:43:32.021| --------
KSAreaV3 2021-05-03 09:43:32.154| AllocAreaEvent(DA_INPUT , 16384) - /dev/I - 0x9be87000 (16384)
KSAreaV3 2021-05-03 09:43:32.154| AllocAreaEvent(DA_OUTPUT, 16384) - /dev/Q - 0x9be83000 (16384)
KSAreaV3 2021-05-03 09:43:32.154| AllocAreaEvent(DA_MEMORY, 16384) - /dev/M - 0x9be7f000 (16384)
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.181| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.181| INFO Ackn (2220/300) 46c80236
RepSys   2021-05-03 09:43:32.181| SICK: Connected
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.181| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.181| INFO Ackn (2220/300) 67b80247
RepSys   2021-05-03 09:43:32.181| SEPRO_16IO_N4: Connected
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.181| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.181| INFO Ackn (2220/300) 7548024e
RepSys   2021-05-03 09:43:32.181| SEPRO_16IO_N5: Connected
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.181| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.181| INFO Ackn (2220/300) 02d80255
RepSys   2021-05-03 09:43:32.181| SEPRO_16IO_N7: Connected
RepSys   2021-05-03 09:43:32.181| --------
RepSys   2021-05-03 09:43:32.271| --------
RepSys   2021-05-03 09:43:32.271| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.271| INFO Ackn (2220/300) 3d980929
RepSys   2021-05-03 09:43:32.271| XtrapulsPAC_A1: Connected
RepSys   2021-05-03 09:43:32.271| --------
RepSys   2021-05-03 09:43:32.271| --------
RepSys   2021-05-03 09:43:32.271| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.271| INFO Ackn (2220/300) 44d80a35
RepSys   2021-05-03 09:43:32.271| XtrapulsPAC_A2: Connected
RepSys   2021-05-03 09:43:32.271| --------
RepSys   2021-05-03 09:43:32.271| --------
RepSys   2021-05-03 09:43:32.271| "IO.Msg-Task" 5ad814d5
RepSys   2021-05-03 09:43:32.271| INFO Ackn (2220/300) 4c180b41
RepSys   2021-05-03 09:43:32.271| XtrapulsPAC_A3: Connected
RepSys   2021-05-03 09:43:32.271| --------
KSysV3   2021-05-03 09:43:32.324| K_RC.KRcEventHandler_AfterReadWriteIOs: INIT SLOT -2147483648 (Event Handling)!
KSysV3   2021-05-03 09:43:32.324| K_Base.ExceptionHandler: INIT SLOT -10000 (Event Handling)!
KSysV3   2021-05-03 09:43:32.325| K_Base.InitSlot_10000: INIT SLOT 10000 (Event Handling)!
KSysV3   2021-05-03 09:43:32.325| K_AIF.library: INIT SLOT 11000! (Exception Handling)
KSysV3   2021-05-03 09:43:32.325| K_AIF.library: INIT SLOT 11000! (Event Handling)
KSysV3   2021-05-03 09:43:32.325| K_AIF.library: INIT SLOT 11000! (StarepCallBack)
KSysV3   2021-05-03 09:43:32.325| K_MC.library: INIT SLOT 11000! (StarepCallBack)
KSysV3   2021-05-03 09:43:32.325| K_AIF.library: INIT SLOT 11010 BEGIN!
TP3KLog  2021-05-03 09:43:32.326| EvtLog AIF_MC_Evt: CREATED
TP3KLog  2021-05-03 09:43:32.326| K_Log.EventLogger.Starep Callback registered
KSysV3   2021-05-03 09:43:32.326| K_AIF.library: Logging initialized!
KSysV3   2021-05-03 09:43:32.326| K_AIF.library: INIT SLOT 11010 END!
KSysV3   2021-05-03 09:43:32.326| K_TC.KTc_Init: INIT SLOT 11500
KSysV3   2021-05-03 09:43:32.326| EventInit: PCall "TC/TeachControl/BuildProject" mapped!
KSysV3   2021-05-03 09:43:32.326| EventInit: PCall "TC/TeachControl/LoadProject" mapped!
KSysV3   2021-05-03 09:43:32.326| EventInit: PCall "TC/TeachControl/UnloadProject" mapped!
KSysV3   2021-05-03 09:43:32.327| EventInit: PCall "TC/TeachControl/DestroyProject" mapped!
KSysV3   2021-05-03 09:43:32.327| EventInit: PCall "TC/StateMgr/Command" mapped!
KSysV3   2021-05-03 09:43:32.327| EventInit: PCall "TC/TeachControl/GetProjectState" mapped!
KSysV3   2021-05-03 09:43:32.327| K_TC.StateEventHandler: INIT SLOT 11500 (Event Handling)!
KSysV3   2021-05-03 09:43:32.330| gMcuPredictionCallbackHandler: Info: PredictionRequest-Event successfully registered.
KSysV3   2021-05-03 09:43:32.331| K_RC.StateHandler: INIT SLOT 12010 (Event Handling)!
KSysV3   2021-05-03 09:43:32.331| K_RC.BEGIN_INIT: INIT SLOT 15000
KSysV3   2021-05-03 09:43:32.332| Global control authority is used
KSysV3   2021-05-03 09:43:32.332| K_RC.END_INIT: INIT SLOT 15000
KSysV3   2021-05-03 09:43:32.332| K_RC.KRcEventHandler_CheckStart: INIT SLOT 15000 (Event Handling)!
KSysV3   2021-05-03 09:43:32.332| K_RC.KRcEventHandler_ReadWriteInputs: INIT SLOT 15000 (Event Handling)!
KSysV3   2021-05-03 09:43:32.333| .FB_INIT() of Handterminal_S7x
KSysV3   2021-05-03 09:43:32.333| ## InitInstance SG7X
KSysV3   2021-05-03 09:43:32.333| SG7X:  Handterminal registered at index 0
KSysV3   2021-05-03 09:43:32.333| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:0.state", size: 4 @: 2822909152
KSysV3   2021-05-03 09:43:32.333| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:0.keyMem", size: 64 @: 2822909488
KSysV3   2021-05-03 09:43:32.334| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:0.ledMem", size: 64 @: 2822909776
KSysV3   2021-05-03 09:43:32.334| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:0.ledAttrMem", size: 64 @: 2822910064
KSysV3   2021-05-03 09:43:32.334| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:0.ledControl", size: 1 @: 2822910352
KSysV3   2021-05-03 09:43:32.334|  Device is used wherever the first standard handterminal is evaluated
KSysV3   2021-05-03 09:43:32.334| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL.deviceHoldingCA", size: 1 @: 2822910592
KSysV3   2021-05-03 09:43:32.334| ## InitInstance SG7X done
KSysV3   2021-05-03 09:43:32.334| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:0.additionalData", size: 2 @: 2822911072
KSysV3   2021-05-03 09:43:32.335| KSharedMemory: + Shared Memory created: "IEC.SeproRobotData:0", size: 16 @: 2822911360
KSysV3   2021-05-03 09:43:32.335| #####: CAN_Axis1.FB_INIT(.., FALSE) 0x9ABB714C
KSysV3   2021-05-03 09:43:32.335| #####: CAN_Axis2.FB_INIT(.., FALSE) 0x9ABB8CF4
KSysV3   2021-05-03 09:43:32.335| #####: CAN_Axis3.FB_INIT(.., FALSE) 0x9ABBA89C
KSysV3   2021-05-03 09:43:32.335| K_AIF.library: INIT SLOT 61000!
KSysV3   2021-05-03 09:43:32.335| K_RC.BEGIN_INIT: INIT SLOT 62000
KSysV3   2021-05-03 09:43:32.336| 0 InitFbIds: MoveAbs 1, MoveRel 2, Halt 3
KSysV3   2021-05-03 09:43:32.336| 1 InitFbIds: MoveAbs 4, MoveRel 5, Halt 6
KSysV3   2021-05-03 09:43:32.336| 2 InitFbIds: MoveAbs 7, MoveRel 8, Halt 9
KSysV3   2021-05-03 09:43:32.336| InitSingleAxis: Nr of axis: 3
KSysV3   2021-05-03 09:43:32.336| K_RC.END_INIT: INIT SLOT 62000
KSysV3   2021-05-03 09:43:32.336| K_RC.KRcEventHandler_BeforeReadWriteIOs: INIT SLOT 2147483647 (Event Handling)!
KSysV3   2021-05-03 09:43:32.337| #####: CAN_Axis1.Initialize(.., .., 0x9ABC3EDC) 0x9ABB714C
TP3KLog  2021-05-03 09:43:32.339| SigLog IEC_MotionTask: Offline logger CREATED
TP3KLog  2021-05-03 09:43:32.342| SigLog IEC_MotionTask: Online logger CREATED
TP3KLog  2021-05-03 09:43:32.342| K_Log.SignalLogger.StaRepTrigger Callback registered
TP3KLog  2021-05-03 09:43:32.342| K_Log.SignalLogger.StaRepWrite Callback registered
TP3KLog  2021-05-03 09:43:32.342| K_Log.Signal.AutoSample Callback registered
KSysV3   2021-05-03 09:43:32.345| #####: CAN_Axis2.Initialize(.., .., 0x9ABC3F24) 0x9ABB8CF4
KSysV3   2021-05-03 09:43:32.349| #####: CAN_Axis3.Initialize(.., .., 0x9ABC3F6C) 0x9ABBA89C
KSysV3   2021-05-03 09:43:32.353| ## Init T150R
KSysV3   2021-05-03 09:43:32.354| T150R:  Handterminal registered at index 1
KSysV3   2021-05-03 09:43:32.354| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:1.state", size: 4 @: 2824044704
KSysV3   2021-05-03 09:43:32.354| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:1.keyMem", size: 64 @: 2824044992
KSysV3   2021-05-03 09:43:32.354| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:1.ledMem", size: 64 @: 2824045280
KSysV3   2021-05-03 09:43:32.354| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:1.ledAttrMem", size: 64 @: 2824045568
KSysV3   2021-05-03 09:43:32.354| KSharedMemory: + Shared Memory created: "IEC.HANDTERMINAL:1.ledControl", size: 1 @: 2824045856
KSysV3   2021-05-03 09:43:32.355| 1: T150R : T150
KSysV3   2021-05-03 09:43:32.355| ## Init T150R done
KSysV3   2021-05-03 09:43:32.355| AXES_GROUP_REF:InitializeAsAll BEGIN
KSysV3   2021-05-03 09:43:32.355| mAxesGroup.name is: ALLROBOTS
KSysV3   2021-05-03 09:43:32.355| RcGetSignalLoggerMicroUpd: Logger=2591263536, task=MotionTask
KSysV3   2021-05-03 09:43:32.355| RcGetSignalLoggerMicroUpd: Detach signal logger auto sampling, task=MotionTask (sampling is done via K_RC)
TP3KLog  2021-05-03 09:43:32.355| K_Log.Signal.AutoSample Callback unregistered
KSysV3   2021-05-03 09:43:32.356| INFO: RcInitSwo done
KSysV3   2021-05-03 09:43:32.356| AXES_GROUP_REF:InitializeAsAll END
KSysV3   2021-05-03 09:43:32.357| AXES_GROUP_REF:Initialize BEGIN
KSysV3   2021-05-03 09:43:32.357| mAxesGroup.name is: Success7_Can
KSysV3   2021-05-03 09:43:32.357| Success7_Can: Found my index at: 0
KSysV3   2021-05-03 09:43:32.357| Success7_Can: Kinematic registered at idx: 0, number of robots now: 1
KSysV3   2021-05-03 09:43:32.358| AXES_GROUP_REF:Initialize END Success7_Can
KSysV3   2021-05-03 09:43:32.359| KSharedMemory: + Shared Memory created: "IEC.TCITF.GVL_HT.SG7x_KairoItf", size: 12 @: 2824099136
KSysV3   2021-05-03 09:43:32.359| SG7x_KairoItf: Initialize ok!
KCmpVIV3 2021-05-03 09:43:32.364| Variables for application Application registered.
RepSys   2021-05-03 09:43:32.364| --------
RepSys   2021-05-03 09:43:32.364| "CMHooksTask" 18380e3f
RepSys   2021-05-03 09:43:32.364| INFO Ackn (7512/3) 00000000
RepSys   2021-05-03 09:43:32.364| Download of application Application successful
RepSys   2021-05-03 09:43:32.364| --------
CSRTSV3  2021-05-03 09:43:32.365| Cmp=CmpApp, Class=1, Error=0, Info=22, pszInfo=No retain area in bootproject of application [<app>Application</app>]
RepSys   2021-05-03 09:43:32.366| --------
RepSys   2021-05-03 09:43:32.366| "CMHooksTask" 18380e3f
RepSys   2021-05-03 09:43:32.366| INFO Ackn (7512/7) 00000000
RepSys   2021-05-03 09:43:32.366| Loading bootproject Application successful
RepSys   2021-05-03 09:43:32.366| --------
CSRTSV3  2021-05-03 09:43:32.366| Cmp=CmpApp, Class=1, Error=0, Info=6, pszInfo=Bootproject of application [<app>Application</app>] loaded
KSAreaV3 2021-05-03 09:43:32.367| Info: Mapping R and RP (33000 bytes) to 0x9B2C8F18
CSRTSV3  2021-05-03 09:43:32.367| Cmp=CmpRouter, Class=1, Error=0, Info=1, pszInfo=Setting router <instance>0</instance> address to <address>(0000:0b18)</address>
CSRTSV3  2021-05-03 09:43:32.367| Cmp=CmpRouter, Class=1, Error=0, Info=1, pszInfo=Setting router <instance>1</instance> address to <address>(0064)</address>
CSRTSV3  2021-05-03 09:43:32.367| Cmp=CmpRouter, Class=1, Error=0, Info=1, pszInfo=Setting router <instance>2</instance> address to <address>(2ddc:ac10:0b18)</address>
KCmpSTV3 2021-05-03 09:43:32.369| Wait for boot state 2
KCmpSTV3 2021-05-03 09:43:32.469| Continue from boot state 2
CSRTSV3  2021-05-03 09:43:32.474| Cmp=CmpApp, Class=1, Error=1, Info=33, pszInfo=Application [<app>Application</app>] denied to start <source>event</source>
CSRTSV3  2021-05-03 09:43:32.474| Cmp=CmpApp, Class=1, Error=24, Info=39, pszInfo=Application [<app>Application</app>] not started
RepSys   2021-05-03 09:43:32.474| --------
RepSys   2021-05-03 09:43:32.474| "CMHooksTask" 18380e3f
RepSys   2021-05-03 09:43:32.474| INFO Ackn (7512/8) 00000000
RepSys   2021-05-03 09:43:32.474| Starting bootproject Application successful
RepSys   2021-05-03 09:43:32.474| --------
CSRTSV3  2021-05-03 09:43:32.475| Cmp=CM, Class=1, Error=0, Info=34, pszInfo=CODESYS Control ready
DevSvc   2021-05-03 09:43:32.506| This is the O70 item's Init Controller (dotransition)
DevSvc   2021-05-03 09:43:32.507| No KeTop O70 configured 1
SEPRO    2021-05-03 09:43:32.515| INFO    PERIPH_CTR EntryPoint.cpp:54 InitPeriphController - Init parameters module

SEPRO    2021-05-03 09:43:32.542| INFO    SEPRO_PARAMS ParamsTreeList.cpp:209 create - JSON default-setting file /opt/sepro/config/default-settings.json loaded with success
SEPRO    2021-05-03 09:43:32.546| INFO    SEPRO_PARAMS ParamsTreeList.cpp:225 create - JSON source file /home/sepro/config/configurator.json loaded and merged with success
SEPRO    2021-05-03 09:43:32.618| INFO    SEPRO_PARAMS ParamsTreeList.cpp:238 create - Check of JSON config /opt/sepro/config/default-settings.json with schema /opt/sepro/config/schemas/sch_params_ref.json success
SEPRO    2021-05-03 09:43:32.623| INFO    SEPRO_PARAMS treeParams2cfg.cpp:294 generateExpertEntries - Create Expert Entries to /opt/kecontrolapplication/application/control/config/ directory
SEPRO    2021-05-03 09:43:32.624| INFO    SEPRO_PARAMS treeParams2cfg.cpp:334 generateExpertEntries - Expert Entries is up to date
SEPRO    2021-05-03 09:43:32.624| INFO    CONTROL    EntryPoint.cpp:172 initSeproParams - Parameters Module Init done
####################### Start Application #######################
RepSys   2021-05-03 09:43:32.915| --------
RepSys   2021-05-03 09:43:32.915| "SLx.Root-Task" 02e80e34
RepSys   2021-05-03 09:43:32.915| INFO Ackn (2220/120) 35b80167
RepSys   2021-05-03 09:43:32.915| IO: 'unfreeze'
RepSys   2021-05-03 09:43:32.915| --------
TC       2021-05-03 09:43:32.916| TeachControl BEGIN activate
RepSys   2021-05-03 09:43:32.918| --------
RepSys   2021-05-03 09:43:32.918| "SLx.Root-Task" 02e80e34
RepSys   2021-05-03 09:43:32.918| INFO Ackn (3700/282) 00000000
RepSys   2021-05-03 09:43:32.918| LoadProject _base
RepSys   2021-05-03 09:43:32.918| --------
TC       2021-05-03 09:43:32.918| TeachControl END activate, ok, t = 0.00s
KSysV3   2021-05-03 09:43:32.967| TcStateEventHandler: EVT_PrepareStart - State=STOP
KSysV3   2021-05-03 09:43:32.968| Callback to activate TC done - TC already in running state
TC       2021-05-03 09:43:33.053| TC->IEC P-Calls ready!
TC       2021-05-03 09:43:33.055| IP address: 172.16.11.24
TC       2021-05-03 09:43:33.055| TeachControl cycle time = 10000us
TC       2021-05-03 09:43:33.066| RobotControl_4.45.2-AsyncMovement-kuer.4 BEGIN init
TC       2021-05-03 09:43:33.164| Events are not configured
TC       2021-05-03 09:43:33.165| ********
TC       2021-05-03 09:43:33.165| CheckErrors - Update error state
TC       2021-05-03 09:43:33.165| No errors present
TC       2021-05-03 09:43:33.165| ********
TC       2021-05-03 09:43:33.203| Number of robots configured: 1
TC       2021-05-03 09:43:33.223| Number of robots configured: 1
TC       2021-05-03 09:43:33.232| Success7_Can: #1 Added 4000:10223622 at [0][0]
TC       2021-05-03 09:43:33.232| Success7_Can: #2 Added 4000:1168641160 at [0][1]
TC       2021-05-03 09:43:33.233| Success7_Can: #3 Added 50:10223622 at [0][0]
TC       2021-05-03 09:43:33.233| Success7_Can: #4 Added 50:1545602592 at [0][1]
TC       2021-05-03 09:43:33.233| Success7_Can: #5 Added 50:1643120163 at [0][2]
TC       2021-05-03 09:43:33.233| Success7_Can: #6 Added 50:1708131877 at [0][3]
TC       2021-05-03 09:43:33.234| Success7_Can: #7 Added 50:1773143591 at [0][4]
TC       2021-05-03 09:43:33.234| Success7_Can: #8 Added 50:1838155305 at [0][5]
TC       2021-05-03 09:43:33.234| Success7_Can: #9 Added 50:1903167019 at [0][6]
TC       2021-05-03 09:43:33.234| Success7_Can: Workspace monitoring deactivated
TC       2021-05-03 09:43:33.235| Success7_Can: No working range available
TC       2021-05-03 09:43:33.236| Kinematic directory '/opt/kecontrolapplication/application/control/teachcontrol/Success7_Can' present
TC       2021-05-03 09:43:33.238| Success7_Can: #10 Added 3700:411576730 at [1][0]
TC       2021-05-03 09:43:33.239| Success7_Can: Actual object system set to #0/'_base.World'/id=2097154
TC       2021-05-03 09:43:33.248| CAN_Axis1: moduleName=XtrapulsPAC_A1
TC       2021-05-03 09:43:33.248| CAN_Axis1: deviceNr=0
TC       2021-05-03 09:43:33.248| CAN_Axis1: AXIS_IF.AXIS:0
TC       2021-05-03 09:43:33.248| Success7_Can: #11 Added 50:2079850627 at [0][7]
TC       2021-05-03 09:43:33.248| Success7_Can: #12 Added 56:2079850627 at [1][0]
TC       2021-05-03 09:43:33.248|   deviceHdl=2079850627
TC       2021-05-03 09:43:33.249| CAN_Axis1 (parent): IO.ONBOARD.CAN:0.COPDEVICE:0
TC       2021-05-03 09:43:33.249|   module=XtrapulsPAC_A1, moduleHdl=1033373993
TC       2021-05-03 09:43:33.249| Success7_Can: #13 Added 2220:1033373993 at [2][0]
TC       2021-05-03 09:43:33.249| Success7_Can: #14 Added 2236:1033373993 at [3][0]
TC       2021-05-03 09:43:33.251| Success7_Can: #15 Added 6353:1033373993 at [6][0]
TC       2021-05-03 09:43:33.252| Success7_Can: #16 Added 7261:1033373993 at [7][0]
TC       2021-05-03 09:43:33.252| RC controls CAN_Axis1
TC       2021-05-03 09:43:33.252| CAN_Axis1_Success7_Can.Init: axisPort interface activated
MC       2021-05-03 09:43:33.253| Success7_Can: ApplyServo: Joint 0 -> 0; ShMem-Hdl 1622147255, Addr. a0100450
TC       2021-05-03 09:43:33.255| CAN_Axis2: moduleName=XtrapulsPAC_A2
TC       2021-05-03 09:43:33.255| CAN_Axis2: deviceNr=0
TC       2021-05-03 09:43:33.255| CAN_Axis2: AXIS_IF.AXIS:1
TC       2021-05-03 09:43:33.256| Success7_Can: #17 Added 50:60293321 at [0][1]
TC       2021-05-03 09:43:33.256| Success7_Can: #18 Added 56:60293321 at [1][0]
TC       2021-05-03 09:43:33.256|   deviceHdl=60293321
TC       2021-05-03 09:43:33.256| CAN_Axis2 (parent): IO.ONBOARD.CAN:0.COPDEVICE:1
TC       2021-05-03 09:43:33.256|   module=XtrapulsPAC_A2, moduleHdl=1155009077
TC       2021-05-03 09:43:33.256| Success7_Can: #19 Added 2220:1155009077 at [2][1]
TC       2021-05-03 09:43:33.256| Success7_Can: #20 Added 2236:1155009077 at [3][1]
TC       2021-05-03 09:43:33.257| Success7_Can: #21 Added 6353:1155009077 at [6][1]
TC       2021-05-03 09:43:33.257| Success7_Can: #22 Added 7261:1155009077 at [7][1]
TC       2021-05-03 09:43:33.257| RC controls CAN_Axis2
TC       2021-05-03 09:43:33.257| CAN_Axis2_Success7_Can.Init: axisPort interface activated
MC       2021-05-03 09:43:33.259| Success7_Can: ApplyServo: Joint 1 -> 1; ShMem-Hdl 1622147255, Addr. a010047c
TC       2021-05-03 09:43:33.262| CAN_Axis3: moduleName=XtrapulsPAC_A3
TC       2021-05-03 09:43:33.262| CAN_Axis3: deviceNr=0
TC       2021-05-03 09:43:33.263| CAN_Axis3: AXIS_IF.AXIS:2
TC       2021-05-03 09:43:33.263| Success7_Can: #23 Added 50:188219663 at [0][2]
TC       2021-05-03 09:43:33.263| Success7_Can: #24 Added 56:188219663 at [1][1]
TC       2021-05-03 09:43:33.263|   deviceHdl=188219663
TC       2021-05-03 09:43:33.263| CAN_Axis3 (parent): IO.ONBOARD.CAN:0.COPDEVICE:2
TC       2021-05-03 09:43:33.263|   module=XtrapulsPAC_A3, moduleHdl=1276644161
TC       2021-05-03 09:43:33.264| Success7_Can: #25 Added 2220:1276644161 at [2][2]
TC       2021-05-03 09:43:33.264| Success7_Can: #26 Added 2236:1276644161 at [3][2]
TC       2021-05-03 09:43:33.264| Success7_Can: #27 Added 6353:1276644161 at [6][2]
TC       2021-05-03 09:43:33.264| Success7_Can: #28 Added 7261:1276644161 at [7][2]
TC       2021-05-03 09:43:33.265| RC controls CAN_Axis3
TC       2021-05-03 09:43:33.265| CAN_Axis3_Success7_Can.Init: axisPort interface activated
MC       2021-05-03 09:43:33.266| Success7_Can: ApplyServo: Joint 2 -> 2; ShMem-Hdl 1622147255, Addr. a01004a8
TC       2021-05-03 09:43:33.273| Success7_Can: #29 Added 50:418909363 at [0][3]
TC       2021-05-03 09:43:33.274| Success7_Can: #30 Added 4000:418909363 at [5][1]
TC       2021-05-03 09:43:33.274| Success7_Can: #31 Added 50:906497218 at [0][4]
TC       2021-05-03 09:43:33.274| Success7_Can: #32 Added 4000:906497218 at [5][2]
TC       2021-05-03 09:43:33.275| Success7_Can: #33 Added 50:1394085073 at [0][5]
TC       2021-05-03 09:43:33.275| Success7_Can: #34 Added 4000:1394085073 at [5][4]
TC       2021-05-03 09:43:33.285| Success7_Can: PowerAxis: Start ObservePosition
TC       2021-05-03 09:43:33.286| Tool-data for Flange not changed
TC       2021-05-03 09:43:33.286| Success7_Can.jogPath: Change tool 0 -> 3932163
TC       2021-05-03 09:43:33.321| **************************************************************
TC       2021-05-03 09:43:33.321| Jogging: Check configuration for Success7_Can
TC       2021-05-03 09:43:33.321| Jogging: Calculate acceleration ramp with ramp factor 2.000%
TC       2021-05-03 09:43:33.321|    ! Velocity has to be reduced from 10.0% to 1.5% because of acceleration ramp
TC       2021-05-03 09:43:33.321| !  Jogging: Acceleration ramp calculated, settings modified (final settings will be deduced after calculation of deceleration ramp)
TC       2021-05-03 09:43:33.321| Jogging: Calculate deceleration ramp
TC       2021-05-03 09:43:33.321|    Check dynamic for deceleration ramp during Cartesian jogging
TC       2021-05-03 09:43:33.321|    ! Max. velo for joint #1 reduced to 488.0 (v_cfg=4000.0) due to configured deceleration
TC       2021-05-03 09:43:33.321|    ! Max. velo for joint #2 reduced to 732.0 (v_cfg=3000.0) due to configured deceleration
TC       2021-05-03 09:43:33.321|    ! Max. dece for joint #3 reduced to 8000.0 (d_cfg=8000.0) due to configured jerk
TC       2021-05-03 09:43:33.321|    ! Max. velo for joint #3 reduced to 976.0 (v_cfg=3000.0) due to limited deceleration
TC       2021-05-03 09:43:33.321|    Joint 1: Required deceleration (82.0%) to reach configured velocity exceeds configured value (12.0%)
TC       2021-05-03 09:43:33.321|    Joint 2: Required deceleration (41.0%) to reach configured velocity exceeds configured value (12.0%)
TC       2021-05-03 09:43:33.321|    Joint 3: Required deceleration (30.7%) to reach configured velocity exceeds configured value (12.0%)
TC       2021-05-03 09:43:33.322|    Calculate ramp factors for deceleration ramp using minJerk ramp
TC       2021-05-03 09:43:33.322|       Joint 1: Required deceleration can't be achieved using a minJerk ramp - max=4000.0, req=4615.4
TC       2021-05-03 09:43:33.322|       Joint 1: Required deceleration for trapez ramp (82.0%) exceeds configured value (12.0%)
TC       2021-05-03 09:43:33.322|       Joint 2: Required deceleration for minJerkRamp (57.7%) exceeds configured value (12.0%)
TC       2021-05-03 09:43:33.322|       Joint 3: Required deceleration for minJerkRamp (43.3%) exceeds configured value (12.0%)
TC       2021-05-03 09:43:33.322|    Calculation of ramp factors for deceleration done, optimal ramp: trapez, ramp factor 6.154%
TC       2021-05-03 09:43:33.322| !  Configured deceleration increased from 12.0% to 82.0% because of deceleration ramp
TC       2021-05-03 09:43:33.322|    Reachable velocity due to acceleration ramp (1.53%) is lower than velocity due to deceleration ramp (10.00%) because of deceleration ramp, try to optimize acceleration ramp
TC       2021-05-03 09:43:33.322|       Calculate reachable velocity with ramp factor 10.000%
TC       2021-05-03 09:43:33.322|       Reachable velocity due to acceleration ramp with ramp factor 10.000% is 1.40%
TC       2021-05-03 09:43:33.322|       Reachable velocity due to acceleration ramp with ramp factor 6.000% is 1.47%
TC       2021-05-03 09:43:33.322|       Reachable velocity due to acceleration ramp with ramp factor 4.000% is 1.50%
